# start 2026-06-30T10:58:07.122950 port=COM20 baud=115200
2026-06-30 10:58:07.371	1857	37743	74	0	74	0	534884	534880	534883	534876	534880	534886	534877	534886	534886	534881	534881	534875	534875	534881	534880	534875	534875	534882	534880	534881
2026-06-30 10:58:07.392	1858	37764	74	0	74	0	534884	534878	534886	534886	534880	534889	534880	534886	534886	534883	534885	534880	534880	534886	534881	534886	534886	534886	534880	534880
2026-06-30 10:58:07.412	1859	37784	74	0	74	0	534886	534880	534886	534886	534886	534880	534886	534887	534880	534886	534885	534887	534886	534886	534881	534887	534886	534886	534891	534886
2026-06-30 10:58:07.432	1860	37804	74	0	74	0	534890	534891	534888	534886	534886	534886	534883	534886	534891	534880	534887	534880	534880	534880	534883	534880	534886	534886	534882	534886
2026-06-30 10:58:07.453	1861	37825	74	0	74	0	534885	534882	534886	534880	534886	534888	534880	534886	534880	534880	534880	534886	534880	534886	534881	534885	534886	534886	534886	534886
2026-06-30 10:58:07.473	1862	37845	74	0	74	0	534891	534886	534886	534886	534886	534880	534881	534886	534875	534880	534880	534886	534880	534886	534880	534886	534886	534886	534886	534891
2026-06-30 10:58:07.493	1863	37865	74	0	74	0	534889	534892	534886	534887	534891	534891	534886	534891	534886	534880	534886	534885	534886	534886	534882	534880	534891	534880	534888	534886
2026-06-30 10:58:07.514	1864	37886	74	0	74	0	534889	534886	534887	534880	534886	534887	534891	534886	534886	534886	534886	534886	534886	534882	534886	534886	534886	534891	534886	534891
2026-06-30 10:58:07.534	1865	37906	74	0	74	0	534889	534886	534886	534881	534887	534886	534886	534891	534887	534891	534891	534886	534893	534886	534881	534891	534882	534886	534886	534888
2026-06-30 10:58:07.554	1866	37926	74	0	74	0	534890	534891	534891	534888	534891	534886	534886	534893	534886	534880	534886	534886	534891	534886	534886	534886	534880	534886	534882	534880
2026-06-30 10:58:07.575	1867	37947	74	0	74	0	534889	534880	534884	534886	534880	534886	534888	534886	534886	534882	534886	534885	534886	534881	534886	534886	534886	534886	534886	534880
2026-06-30 10:58:07.595	1868	37967	74	0	74	0	534889	534878	534880	534886	534889	534886	534880	534886	534888	534880	534886	534886	534887	534886	534886	534886	534880	534886	534886	534886
2026-06-30 10:58:07.615	1869	37987	74	0	74	0	534886	534886	534880	534883	534881	534880	534880	534883	534886	534880	534886	534880	534886	534880	534886	534882	534880	534886	534883	534886
2026-06-30 10:58:07.636	1870	38008	74	0	74	0	534884	534886	534883	534886	534880	534880	534882	534880	534881	534891	534882	534879	534880	534884	534886	534875	534891	534880	534880	534886
2026-06-30 10:58:07.656	1871	38028	74	0	74	0	534884	534888	534880	534881	534880	534886	534880	534880	534884	534880	534886	534885	534883	534886	534880	534880	534883	534891	534881	534886
2026-06-30 10:58:07.676	1872	38048	74	0	74	0	534886	534891	534886	534886	534887	534886	534886	534883	534891	534886	534886	534887	534891	534886	534886	534888	534886	534886	534886	534882
2026-06-30 10:58:07.697	1873	38069	74	0	74	0	534879	534886	534887	534880	534886	534886	534886	534886	534886	534891	534886	534890	534881	534891	534888	534886	534891	534893	534891	534886
2026-06-30 10:58:07.717	1874	38089	74	0	74	0	534890	534887	534886	534886	534880	534889	534886	534886	534891	534886	534886	534886	534880	534880	534880	534886	534886	534886	534886	534886
2026-06-30 10:58:07.737	1875	38109	74	0	74	0	534886	534886	534891	534886	534886	534886	534886	534886	534882	534886	534886	534886	534886	534891	534880	534888	534886	534880	534886	534886
2026-06-30 10:58:07.758	1876	38130	74	0	74	0	534884	534886	534881	534888	534880	534880	534883	534881	534880	534880	534877	534886	534880	534875	534883	534886	534880	534886	534877	534886
2026-06-30 10:58:07.778	1877	38150	74	0	74	0	534884	534878	534886	534880	534886	534882	534886	534886	534886	534887	534886	534885	534886	534888	534886	534880	534888	534886	534886	534881
2026-06-30 10:58:07.799	1878	38170	74	0	74	0	534886	534886	534886	534886	534887	534886	534891	534886	534888	534886	534880	534886	534880	534881	534886	534891	534880	534886	534886	534892
2026-06-30 10:58:07.819	1879	38191	74	0	74	0	534884	534886	534886	534888	534886	534886	534886	534886	534886	534880	534891	534886	534886	534886	534883	534886	534886	534886	534882	534886
2026-06-30 10:58:07.839	1880	38211	74	0	74	0	534885	534886	534887	534891	534886	534883	534891	534886	534886	534887	534886	534891	534886	534887	534886	534886	534886	534887	534891	534886
2026-06-30 10:58:07.859	1881	38231	74	0	74	0	534889	534888	534886	534886	534887	534891	534886	534886	534887	534886	534891	534885	534888	534896	534886	534891	534886	534886	534891	534883
2026-06-30 10:58:07.880	1882	38252	74	0	74	0	534889	534886	534886	534883	534886	534886	534891	534887	534886	534886	534886	534882	534891	534880	534886	534888	534880	534886	534888	534886
2026-06-30 10:58:07.900	1883	38272	73	0	73	0	534885	534886	534884	534886	534886	534886	534882	534880	534886	534886	534877	534886	534880	534886	534886	534881	534886	534886	534886	534886
2026-06-30 10:58:07.920	1884	38292	73	0	73	0	534885	534882	534891	534891	534886	534888	534886	534886	534888	534886	534886	534886	534877	534880	534886	534886	534892	534886	534886	534886
2026-06-30 10:58:07.941	1885	38312	73	0	73	0	534886	534891	534881	534891	534882	534886	534886	534882	534881	534880	534886	534887	534886	534886	534880	534880	534886	534886	534886	534882
2026-06-30 10:58:07.961	1886	38333	73	0	73	0	534889	534886	534893	534886	534880	534891	534888	534886	534886	534880	534886	534890	534886	534886	534882	534886	534880	534886	534882	534880
2026-06-30 10:58:07.981	1887	38353	73	0	73	0	534879	534883	534880	534880	534886	534883	534886	534891	534880	534886	534886	534885	534886	534882	534886	534880	534883	534880	534881	534886
2026-06-30 10:58:08.001	1888	38373	73	0	73	0	534886	534886	534881	534880	534887	534880	534886	534880	534886	534880	534886	534887	534885	534881	534886	534887	534886	534886	534886	534882
2026-06-30 10:58:08.022	1889	38394	73	0	73	0	534889	534886	534891	534887	534886	534886	534886	534887	534880	534880	534887	534886	534886	534886	534884	534885	534886	534886	534882	534886
2026-06-30 10:58:08.042	1890	38414	73	0	73	0	534885	534886	534887	534886	534891	534882	534886	534881	534886	534887	534886	534886	534886	534887	534886	534891	534891	534894	534886	534891
2026-06-30 10:58:08.062	1891	38434	73	0	73	0	534884	534888	534880	534886	534882	534880	534886	534886	534883	534876	534890	534886	534878	534886	534886	534886	534887	534891	534886	534887
2026-06-30 10:58:08.083	1892	38455	73	0	73	0	534889	534886	534886	534882	534886	534891	534891	534888	534886	534886	534880	534882	534886	534886	534883	534886	534886	534891	534886	534886
2026-06-30 10:58:08.103	1893	38475	73	0	73	0	534884	534886	534882	534880	534886	534886	534880	534886	534880	534886	534882	534880	534886	534888	534880	534886	534891	534887	534886	534891
2026-06-30 10:58:08.123	1894	38495	73	0	73	0	534890	534888	534886	534886	534886	534878	534886	534881	534887	534886	534891	534886	534886	534886	534886	534886	534883	534886	534886	534886
2026-06-30 10:58:08.144	1895	38516	73	0	73	0	534880	534886	534880	534879	534886	534880	534880	534883	534880	534886	534880	534880	534881	534880	534880	534883	534886	534880	534883	534876
2026-06-30 10:58:08.164	1896	38536	73	0	73	0	534879	534880	534878	534886	534880	534881	534880	534880	534880	534881	534879	534886	534880	534881	534886	534880	534880	534886	534876	534880
2026-06-30 10:58:08.184	1897	38556	73	0	73	0	534884	534883	534886	534886	534886	534880	534886	534880	534883	534881	534886	534885	534888	534886	534886	534886	534887	534886	534881	534886
2026-06-30 10:58:08.205	1898	38577	73	0	73	0	534886	534880	534886	534880	534887	534886	534880	534883	534880	534886	534880	534879	534875	534880	534881	534877	534880	534886	534881	534883
2026-06-30 10:58:08.225	1899	38597	73	0	73	0	534884	534886	534882	534881	534880	534886	534878	534880	534886	534881	534881	534886	534886	534881	534887	534880	534886	534886	534880	534886
2026-06-30 10:58:08.245	1900	38617	73	0	73	0	534884	534878	534880	534880	534881	534880	534880	534880	534886	534880	534886	534886	534886	534886	534880	534880	534880	534886	534880	534886
2026-06-30 10:58:08.266	1901	38638	73	0	73	0	534881	534880	534880	534880	534886	534876	534886	534880	534878	534880	534886	534882	534880	534886	534875	534883	534875	534880	534880	534875
2026-06-30 10:58:08.286	1902	38658	73	0	73	0	534874	534880	534875	534877	534880	534881	534877	534880	534880	534880	534882	534880	534880	534881	534882	534880	534880	534880	534879	534880
2026-06-30 10:58:08.306	1903	38678	73	0	73	0	534879	534878	534880	534880	534880	534884	534880	534880	534886	534883	534885	534880	534880	534883	534886	534880	534880	534886	534886	534881
2026-06-30 10:58:08.327	1904	38699	73	0	73	0	534880	534880	534886	534886	534881	534886	534886	534886	534882	534886	534880	534880	534888	534881	534886	534882	534886	534886	534880	534880
2026-06-30 10:58:08.347	1905	38719	73	0	73	0	534885	534880	534886	534883	534886	534881	534886	534886	534886	534886	534887	534891	534886	534891	534882	534886	534886	534886	534882	534880
2026-06-30 10:58:08.367	1906	38739	73	0	73	0	534885	534886	534887	534886	534880	534886	534888	534880	534886	534887	534886	534886	534886	534887	534880	534886	534886	534887	534886	534886
2026-06-30 10:58:08.388	1907	38760	73	0	73	0	534884	534886	534881	534886	534888	534886	534886	534886	534888	534886	534886	534885	534883	534886	534886	534886	534891	534886	534891	534888
2026-06-30 10:58:08.408	1908	38780	73	0	73	0	534889	534886	534886	534887	534880	534886	534892	534887	534886	534886	534886	534887	534891	534886	534891	534882	534891	534886	534883	534886
2026-06-30 10:58:08.428	1909	38800	73	0	73	0	534884	534880	534883	534881	534880	534880	534886	534886	534886	534886	534885	534886	534886	534881	534886	534886	534886	534891	534886	534891
2026-06-30 10:58:08.449	1910	38821	73	0	73	0	534885	534888	534891	534886	534891	534883	534891	534886	534888	534886	534891	534886	534887	534886	534886	534886	534886	534886	534886	534891
2026-06-30 10:58:08.469	1911	38841	73	0	73	0	534891	534886	534891	534886	534887	534886	534886	534887	534886	534886	534886	534882	534891	534886	534886	534886	534886	534886	534886	534880
2026-06-30 10:58:08.489	1912	38861	73	0	73	0	534885	534880	534882	534880	534881	534886	534882	534886	534886	534886	534887	534886	534886	534891	534883	534880	534886	534880	534882	534881
2026-06-30 10:58:08.510	1913	38881	73	0	73	0	534879	534887	534880	534880	534881	534882	534880	534880	534880	534881	534886	534879	534886	534884	534886	534886	534887	534886	534886	534886
2026-06-30 10:58:08.530	1914	38902	73	0	73	0	534886	534891	534886	534886	534883	534881	534886	534886	534886	534880	534891	534886	534886	534891	534886	534891	534886	534891	534886	534887
2026-06-30 10:58:08.550	1915	38922	73	0	73	0	534889	534886	534886	534887	534891	534886	534891	534888	534891	534892	534886	534886	534891	534892	534886	534886	534891	534886	534887	534891
2026-06-30 10:58:08.570	1916	38942	73	0	73	0	534890	534891	534887	534886	534886	534888	534886	534891	534891	534882	534891	534891	534891	534886	534891	534886	534886	534882	534886	534880
2026-06-30 10:58:08.591	1917	38963	73	0	73	0	534882	534890	534886	534891	534887	534886	534886	534886	534894	534886	534886	534891	534887	534891	534891	534886	534882	534886	534886	534893
2026-06-30 10:58:08.611	1918	38983	73	0	73	0	534879	534886	534886	534883	534886	534886	534886	534883	534886	534892	534885	534887	534886	534886	534888	534886	534886	534891	534882	534891
2026-06-30 10:58:08.631	1919	39003	73	0	73	0	534885	534891	534887	534886	534886	534886	534887	534886	534886	534886	534882	534880	534886	534887	534891	534886	534886	534881	534886	534886
2026-06-30 10:58:08.652	1920	39024	73	0	73	0	534884	534888	534886	534886	534886	534882	534880	534886	534882	534892	534886	534879	534887	534886	534886	534891	534887	534886	534886	534886
2026-06-30 10:58:08.672	1921	39044	73	0	73	0	534886	534891	534886	534888	534886	534891	534886	534893	534886	534886	534891	534886	534886	534891	534886	534891	534886	534886	534886	534882
2026-06-30 10:58:08.692	1922	39064	73	0	73	0	534889	534880	534888	534886	534886	534891	534888	534891	534892	534886	534887	534890	534891	534886	534891	534891	534891	534888	534891	534891
2026-06-30 10:58:08.713	1923	39085	73	0	73	0	534890	534893	534896	534891	534896	534894	534891	534891	534891	534893	534891	534891	534893	534891	534891	534891	534887	534886	534891	534892
2026-06-30 10:58:08.733	1924	39105	73	0	73	0	534891	534886	534886	534891	534888	534891	534886	534891	534887	534891	534891	534893	534891	534891	534886	534888	534891	534892	534891	534893
2026-06-30 10:58:08.753	1925	39125	73	0	73	0	534899	534896	534897	534893	534896	534896	534893	534891	534896	534896	534896	534896	534901	534897	534893	534896	534891	534891	534893	534891
2026-06-30 10:58:08.774	1926	39146	73	0	73	0	534900	534893	534891	534896	534896	534888	534891	534886	534896	534891	534891	534890	534886	534887	534891	534886	534896	534883	534891	534892
2026-06-30 10:58:08.794	1927	39166	73	0	73	0	534891	534891	534896	534892	534887	534891	534891	534891	534896	534896	534891	534891	534893	534891	534891	534894	534896	534891	534891	534893
2026-06-30 10:58:08.814	1928	39186	73	0	73	0	534885	534891	534891	534887	534886	534891	534886	534892	534886	534886	534887	534890	534886	534886	534887	534891	534891	534886	534888	534886
2026-06-30 10:58:08.835	1929	39206	73	0	73	0	534884	534891	534888	534886	534892	534888	534886	534880	534886	534887	534880	534886	534891	534887	534886	534891	534881	534887	534886	534886
2026-06-30 10:58:08.855	1930	39227	73	0	73	0	534884	534888	534886	534891	534887	534886	534886	534886	534882	534880	534886	534891	534882	534886	534886	534886	534883	534886	534886	534888
2026-06-30 10:58:08.875	1931	39247	73	0	73	0	534884	534886	534886	534883	534886	534891	534886	534882	534886	534886	534890	534887	534886	534881	534886	534887	534886	534891	534888	534886
2026-06-30 10:58:08.896	1932	39267	73	0	73	0	534885	534891	534887	534886	534886	534892	534886	534891	534891	534891	534887	534891	534891	534893	534886	534886	534886	534887	534886	534886
2026-06-30 10:58:08.916	1933	39288	73	0	73	0	534889	534882	534886	534891	534886	534887	534886	534886	534883	534886	534891	534886	534882	534886	534891	534886	534886	534880	534886	534886
2026-06-30 10:58:08.936	1934	39308	73	0	73	0	534886	534880	534886	534886	534883	534886	534886	534894	534886	534886	534886	534882	534891	534891	534886	534886	534891	534886	534886	534886
2026-06-30 10:58:08.957	1935	39328	73	0	73	0	534889	534886	534883	534886	534886	534886	534882	534891	534886	534886	534882	534886	534886	534886	534888	534886	534880	534888	534880	534886
2026-06-30 10:58:08.977	1936	39349	73	0	73	0	534885	534882	534886	534886	534880	534882	534881	534880	534880	534886	534880	534886	534880	534886	534886	534891	534886	534886	534886	534886
2026-06-30 10:58:08.997	1937	39369	73	0	73	0	534886	534886	534886	534880	534883	534886	534886	534886	534883	534880	534886	534881	534886	534880	534886	534880	534881	534886	534880	534886
2026-06-30 10:58:09.017	1938	39389	73	0	73	0	534884	534881	534875	534882	534880	534880	534884	534880	534886	534880	534882	534886	534880	534886	534878	534880	534880	534886	534882	534880
2026-06-30 10:58:09.038	1939	39410	73	0	73	0	534885	534886	534882	534880	534886	534882	534880	534886	534880	534888	534885	534886	534886	534888	534886	534886	534886	534882	534886	534886
2026-06-30 10:58:09.058	1940	39430	73	0	73	0	534884	534880	534891	534880	534889	534891	534880	534880	534883	534886	534880	534886	534887	534886	534892	534886	534886	534891	534886	534891
2026-06-30 10:58:09.078	1941	39450	73	0	73	0	534885	534891	534886	534887	534886	534892	534886	534887	534886	534886	534886	534882	534886	534886	534893	534886	534891	534886	534882	534886
2026-06-30 10:58:09.099	1942	39470	73	0	73	0	534884	534886	534883	534886	534880	534886	534882	534875	534876	534883	534885	534880	534880	534886	534886	534880	534886	534880	534886	534886
2026-06-30 10:58:09.119	1943	39491	73	0	73	0	534889	534888	534886	534886	534883	534886	534886	534886	534882	534886	534886	534886	534882	534886	534881	534886	534886	534886	534886	534886
2026-06-30 10:58:09.139	1944	39511	73	0	73	0	534881	534880	534891	534883	534886	534880	534886	534882	534886	534886	534885	534882	534886	534881	534886	534877	534886	534886	534883	534880
2026-06-30 10:58:09.160	1945	39531	73	0	73	0	534879	534886	534882	534886	534886	534886	534880	534886	534880	534886	534880	534886	534886	534880	534880	534881	534880	534880	534880	534881
2026-06-30 10:58:09.180	1946	39552	73	0	73	0	534884	534883	534880	534886	534881	534880	534886	534875	534880	534883	534880	534886	534882	534880	534881	534880	534878	534880	534886	534875
2026-06-30 10:58:09.200	1947	39572	73	0	73	0	534880	534886	534881	534880	534883	534875	534886	534887	534886	534886	534885	534891	534880	534886	534886	534880	534880	534886	534886	534883
2026-06-30 10:58:09.221	1948	39592	73	0	73	0	534884	534880	534883	534886	534886	534886	534882	534886	534886	534880	534887	534886	534880	534886	534880	534886	534886	534880	534883	534886
2026-06-30 10:58:09.241	1949	39613	73	0	73	0	534879	534882	534886	534881	534880	534878	534886	534880	534880	534886	534886	534880	534886	534886	534881	534886	534880	534886	534880	534881
2026-06-30 10:58:09.261	1950	39633	73	0	73	0	534886	534886	534880	534886	534880	534886	534886	534880	534880	534881	534885	534880	534886	534876	534880	534880	534880	534886	534880	534875
2026-06-30 10:58:09.282	1951	39654	73	0	73	0	534879	534880	534881	534883	534881	534886	534888	534886	534881	534880	534882	534885	534886	534880	534883	534886	534880	534886	534883	534886
2026-06-30 10:58:09.302	1952	39674	73	0	73	0	534884	534889	534879	534886	534886	534882	534886	534891	534886	534882	534880	534880	534886	534883	534891	534886	534880	534880	534886	534875
2026-06-30 10:58:09.322	1953	39694	73	0	73	0	534886	534880	534886	534880	534880	534886	534880	534880	534883	534886	534880	534880	534883	534880	534881	534882	534880	534880	534881	534887
2026-06-30 10:58:09.343	1954	39714	73	0	73	0	534884	534880	534886	534886	534880	534886	534880	534886	534886	534886	534878	534885	534886	534886	534887	534881	534886	534891	534887	534886
2026-06-30 10:58:09.363	1955	39735	73	0	73	0	534889	534892	534888	534886	534891	534886	534888	534891	534886	534883	534880	534885	534886	534887	534880	534886	534886	534883	534886	534875
2026-06-30 10:58:09.383	1956	39755	73	0	73	0	534884	534883	534886	534886	534882	534886	534880	534880	534886	534881	534879	534886	534878	534886	534881	534880	534878	534886	534880	534883
2026-06-30 10:58:09.404	1957	39776	73	0	73	0	534885	534880	534886	534882	534875	534880	534886	534882	534880	534880	534875	534882	534880	534886	534881	534880	534880	534880	534881	534886
2026-06-30 10:58:09.424	1958	39796	73	0	73	0	534884	534880	534878	534886	534886	534880	534883	534886	534886	534884	534885	534880	534880	534883	534886	534886	534886	534886	534880	534886
2026-06-30 10:58:09.444	1959	39816	73	0	73	0	534885	534882	534886	534880	534880	534882	534881	534886	534887	534886	534880	534886	534882	534886	534886	534886	534887	534886	534886	534886
2026-06-30 10:58:09.465	1960	39836	73	0	73	0	534891	534886	534892	534882	534886	534891	534886	534886	534886	534886	534891	534881	534886	534886	534886	534886	534880	534886	534886	534883
2026-06-30 10:58:09.485	1961	39857	73	0	73	0	534884	534886	534883	534886	534886	534886	534883	534886	534886	534886	534882	534886	534886	534886	534888	534886	534892	534887	534886	534891
2026-06-30 10:58:09.505	1962	39877	73	0	73	0	534889	534887	534892	534886	534886	534886	534886	534891	534886	534883	534890	534886	534883	534891	534886	534886	534887	534891	534891	534891
2026-06-30 10:58:09.526	1963	39897	73	0	73	0	534892	534891	534886	534886	534886	534891	534886	534886	534893	534886	534886	534887	534886	534886	534891	534887	534891	534891	534892	534886
2026-06-30 10:58:09.546	1964	39918	73	0	73	0	534889	534886	534886	534888	534886	534891	534887	534886	534891	534891	534882	534891	534891	534886	534882	534891	534881	534891	534891	534886
2026-06-30 10:58:09.566	1965	39938	73	0	73	0	534889	534888	534886	534891	534891	534893	534891	534886	534881	534887	534886	534885	534886	534893	534891	534891	534891	534887	534891	534886
2026-06-30 10:58:09.587	1966	39958	73	0	73	0	534891	534886	534886	534886	534887	534891	534886	534880	534888	534880	534880	534880	534883	534886	534880	534878	534886	534892	534886	534891
2026-06-30 10:58:09.607	1967	39979	73	0	73	0	534889	534891	534886	534887	534886	534886	534891	534888	534886	534886	534887	534890	534891	534886	534888	534886	534886	534886	534886	534886
2026-06-30 10:58:09.627	1968	39999	73	0	73	0	534890	534886	534887	534891	534886	534888	534886	534886	534886	534893	534886	534890	534886	534887	534886	534891	534891	534891	534886	534881
2026-06-30 10:58:09.648	1969	40019	73	0	73	0	534889	534887	534886	534886	534888	534886	534891	534886	534888	534891	534886	534886	534887	534891	534891	534886	534886	534891	534891	534882
2026-06-30 10:58:09.668	1970	40040	73	0	73	0	534894	534886	534886	534887	534891	534891	534886	534894	534886	534886	534886	534882	534880	534886	534886	534888	534886	534891	534887	534891
2026-06-30 10:58:09.688	1971	40060	73	0	73	0	534889	534886	534887	534891	534886	534880	534888	534886	534886	534886	534887	534885	534881	534882	534886	534880	534886	534886	534886	534886
2026-06-30 10:58:09.709	1972	40080	73	0	73	0	534889	534883	534886	534886	534880	534886	534880	534886	534883	534881	534885	534880	534883	534880	534886	534880	534878	534886	534880	534880
2026-06-30 10:58:09.729	1973	40101	73	0	73	0	534881	534886	534886	534888	534886	534886	534886	534882	534880	534886	534886	534887	534886	534886	534886	534888	534886	534886	534880	534888
2026-06-30 10:58:09.749	1974	40121	73	0	73	0	534894	534886	534887	534891	534886	534891	534891	534886	534891	534881	534885	534886	534886	534891	534888	534880	534886	534883	534886	534880
2026-06-30 10:58:09.770	1975	40141	73	0	73	0	534885	534882	534886	534886	534880	534888	534886	534880	534886	534880	534886	534880	534883	534886	534880	534881	534887	534886	534886	534886
2026-06-30 10:58:09.790	1976	40162	73	0	73	0	534880	534886	534886	534886	534887	534886	534886	534886	534887	534886	534886	534893	534886	534886	534886	534887	534891	534886	534886	534892
2026-06-30 10:58:09.810	1977	40182	73	0	73	0	534884	534886	534891	534888	534886	534886	534887	534891	534886	534886	534887	534886	534886	534891	534882	534891	534886	534886	534886	534886
2026-06-30 10:58:09.830	1978	40202	73	0	73	0	534889	534886	534886	534891	534891	534893	534891	534886	534891	534883	534890	534891	534886	534888	534891	534886	534886	534887	534891	534886
2026-06-30 10:58:09.851	1979	40222	73	0	73	0	534890	534886	534886	534891	534888	534886	534886	534886	534887	534886	534891	534886	534893	534886	534886	534891	534891	534886	534886	534887
2026-06-30 10:58:09.871	1980	40243	73	0	73	0	534894	534886	534891	534888	534886	534891	534886	534893	534886	534886	534888	534891	534891	534886	534891	534892	534891	534891	534893	534891
2026-06-30 10:58:09.891	1981	40263	73	0	73	0	534890	534891	534887	534891	534891	534886	534893	534886	534891	534893	534886	534895	534892	534893	534886	534886	534886	534888	534886	534892
2026-06-30 10:58:09.912	1982	40283	73	0	73	0	534884	534887	534886	534886	534888	534891	534886	534891	534887	534891	534886	534891	534887	534891	534891	534886	534893	534891	534886	534891
2026-06-30 10:58:09.932	1983	40304	73	0	73	0	534891	534886	534891	534887	534891	534886	534891	534888	534891	534891	534886	534887	534886	534891	534886	534886	534891	534891	534888	534891
2026-06-30 10:58:09.952	1984	40324	73	0	73	0	534885	534891	534887	534886	534886	534886	534888	534886	534886	534886	534893	534886	534886	534886	534893	534891	534891	534888	534886	534891
2026-06-30 10:58:09.972	1985	40344	72	0	72	0	534884	534893	534892	534886	534891	534887	534886	534892	534891	534893	534892	534891	534893	534891	534891	534891	534893	534891	534886	534886
2026-06-30 10:58:09.993	1986	40365	72	0	72	0	534891	534891	534886	534886	534894	534891	534886	534891	534886	534891	534891	534887	534886	534891	534886	534886	534886	534886	534891	534886
2026-06-30 10:58:10.013	1987	40385	72	0	72	0	534889	534891	534891	534887	534881	534886	534893	534886	534891	534886	534887	534886	534891	534886	534882	534892	534886	534891	534891	534891
2026-06-30 10:58:10.033	1988	40405	72	0	72	0	534889	534888	534891	534891	534891	534887	534891	534891	534886	534882	534891	534885	534892	534888	534891	534886	534886	534893	534886	534886
2026-06-30 10:58:10.054	1989	40425	72	0	72	0	534892	534886	534886	534891	534887	534886	534886	534891	534887	534886	534886	534886	534882	534886	534886	534888	534886	534886	534886	534886
2026-06-30 10:58:10.074	1990	40446	72	0	72	0	534884	534886	534886	534887	534880	534886	534886	534887	534886	534886	534888	534891	534886	534886	534887	534891	534886	534886	534886	534891
2026-06-30 10:58:10.094	1991	40466	72	0	72	0	534889	534886	534893	534881	534891	534891	534887	534880	534886	534894	534890	534891	534886	534888	534886	534886	534886	534891	534886	534886
2026-06-30 10:58:10.115	1992	40486	72	0	72	0	534890	534882	534886	534891	534893	534891	534891	534891	534883	534891	534886	534885	534888	534891	534881	534891	534886	534891	534886	534884
2026-06-30 10:58:10.135	1993	40507	72	0	72	0	534884	534886	534886	534887	534886	534886	534886	534887	534886	534891	534886	534887	534886	534886	534886	534887	534886	534886	534883	534880
2026-06-30 10:58:10.155	1994	40527	72	0	72	0	534884	534886	534883	534880	534886	534880	534883	534886	534891	534886	534887	534885	534886	534883	534886	534886	534880	534886	534881	534880
2026-06-30 10:58:10.176	1995	40547	72	0	72	0	534884	534883	534880	534886	534886	534880	534880	534886	534884	534880	534880	534886	534882	534880	534886	534880	534883	534886	534886	534886
2026-06-30 10:58:10.196	1996	40568	72	0	72	0	534880	534886	534892	534886	534887	534886	534886	534882	534886	534886	534891	534886	534880	534886	534886	534882	534891	534891	534886	534888
2026-06-30 10:58:10.216	1997	40588	72	0	72	0	534884	534886	534883	534881	534886	534880	534883	534880	534886	534886	534887	534885	534886	534886	534887	534886	534880	534883	534891	534886
2026-06-30 10:58:10.237	1998	40608	72	0	72	0	534884	534877	534886	534880	534886	534882	534886	534880	534881	534886	534880	534890	534881	534883	534880	534880	534883	534886	534881	534886
2026-06-30 10:58:10.257	1999	40629	72	0	72	0	534886	534886	534886	534886	534887	534886	534886	534886	534888	534881	534885	534887	534880	534881	534886	534880	534886	534880	534886	534886
2026-06-30 10:58:10.277	2000	40649	72	0	72	0	534884	534886	534880	534884	534891	534886	534883	534891	534880	534881	534886	534886	534886	534886	534883	534880	534886	534891	534880	534886
2026-06-30 10:58:10.298	2001	40669	72	0	72	0	534890	534883	534886	534880	534881	534882	534886	534880	534886	534883	534885	534886	534886	534888	534886	534886	534880	534882	534891	534886
